xvariable,xvalue,xlabel_en,xlabel_ne,yvariable,yvalue,ylabel_en,ylabel_ne,total,percoftotal,variablegroup,index
m_biz_type,3,Tours and transport,हस्तशिल्प,i_wrkfrc_actn_during_covid,1,Reduced the number of employees,कामदारहरूको संख्या घटाइयो,12,0.10714285714285714,preparedness,562
m_biz_type,3,Tours and transport,हस्तशिल्प,i_wrkfrc_actn_during_covid,5,Asked workers to take paid/unpaid leave,कामदारहरूलाई भुक्तानी/विना भुक्तानी बिदा लिन आग्रह गरियो,13,0.11607142857142858,preparedness,563
m_biz_type,3,Tours and transport,हस्तशिल्प,i_wrkfrc_actn_during_covid,7,Reduced pay or employee benefits,"कर्मचारी सुविधाहरू/तलबमा (जस्तै भत्ता, बोनस, आदि) घटाइयो",7,0.0625,preparedness,564
m_biz_type,3,Tours and transport,हस्तशिल्प,i_wrkfrc_actn_during_covid,3,Reduced working hours,कार्य घटाइयो,6,0.05357142857142857,preparedness,565
m_biz_type,3,Tours and transport,हस्तशिल्प,i_wrkfrc_actn_during_covid,9,Other,अन्य,1,0.008928571428571428,preparedness,566
m_biz_type,3,Tours and transport,हस्तशिल्प,i_wrkfrc_actn_during_covid,10,Did not have to take any workforce-related actions,हाम्रो व्यवसायले महामारीको समयमा कुनै पनि कार्यबल सम्बन्धित कार्यहरू गर्नुपरेन,1,0.008928571428571428,preparedness,567
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,i_wrkfrc_actn_during_covid,1,Reduced the number of employees,कामदारहरूको संख्या घटाइयो,12,0.10714285714285714,preparedness,568
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,i_wrkfrc_actn_during_covid,5,Asked workers to take paid/unpaid leave,कामदारहरूलाई भुक्तानी/विना भुक्तानी बिदा लिन आग्रह गरियो,6,0.05357142857142857,preparedness,569
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,i_wrkfrc_actn_during_covid,7,Reduced pay or employee benefits,"कर्मचारी सुविधाहरू/तलबमा (जस्तै भत्ता, बोनस, आदि) घटाइयो",6,0.05357142857142857,preparedness,570
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,i_wrkfrc_actn_during_covid,3,Reduced working hours,कार्य घटाइयो,2,0.017857142857142856,preparedness,571
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,i_wrkfrc_actn_during_covid,9,Other,अन्य,1,0.008928571428571428,preparedness,572
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,i_wrkfrc_actn_during_covid,10,Did not have to take any workforce-related actions,हाम्रो व्यवसायले महामारीको समयमा कुनै पनि कार्यबल सम्बन्धित कार्यहरू गर्नुपरेन,1,0.008928571428571428,preparedness,573
m_biz_type,1,Entertainment,होटल,i_wrkfrc_actn_during_covid,1,Reduced the number of employees,कामदारहरूको संख्या घटाइयो,10,0.08928571428571429,preparedness,574
m_biz_type,1,Entertainment,होटल,i_wrkfrc_actn_during_covid,5,Asked workers to take paid/unpaid leave,कामदारहरूलाई भुक्तानी/विना भुक्तानी बिदा लिन आग्रह गरियो,11,0.09821428571428571,preparedness,575
m_biz_type,1,Entertainment,होटल,i_wrkfrc_actn_during_covid,7,Reduced pay or employee benefits,"कर्मचारी सुविधाहरू/तलबमा (जस्तै भत्ता, बोनस, आदि) घटाइयो",2,0.017857142857142856,preparedness,576
m_biz_type,1,Entertainment,होटल,i_wrkfrc_actn_during_covid,3,Reduced working hours,कार्य घटाइयो,5,0.044642857142857144,preparedness,577
m_biz_type,1,Entertainment,होटल,i_wrkfrc_actn_during_covid,9,Other,अन्य,3,0.026785714285714284,preparedness,578
m_biz_type,1,Entertainment,होटल,i_wrkfrc_actn_during_covid,10,Did not have to take any workforce-related actions,हाम्रो व्यवसायले महामारीको समयमा कुनै पनि कार्यबल सम्बन्धित कार्यहरू गर्नुपरेन,3,0.026785714285714284,preparedness,579
m_biz_type,9,Other,अन्य,i_wrkfrc_actn_during_covid,1,Reduced the number of employees,कामदारहरूको संख्या घटाइयो,6,0.05357142857142857,preparedness,580
m_biz_type,9,Other,अन्य,i_wrkfrc_actn_during_covid,5,Asked workers to take paid/unpaid leave,कामदारहरूलाई भुक्तानी/विना भुक्तानी बिदा लिन आग्रह गरियो,6,0.05357142857142857,preparedness,581
m_biz_type,9,Other,अन्य,i_wrkfrc_actn_during_covid,7,Reduced pay or employee benefits,"कर्मचारी सुविधाहरू/तलबमा (जस्तै भत्ता, बोनस, आदि) घटाइयो",3,0.026785714285714284,preparedness,582
m_biz_type,9,Other,अन्य,i_wrkfrc_actn_during_covid,3,Reduced working hours,कार्य घटाइयो,6,0.05357142857142857,preparedness,583
m_biz_type,9,Other,अन्य,i_wrkfrc_actn_during_covid,9,Other,अन्य,2,0.017857142857142856,preparedness,584
m_biz_type,9,Other,अन्य,i_wrkfrc_actn_during_covid,10,Did not have to take any workforce-related actions,हाम्रो व्यवसायले महामारीको समयमा कुनै पनि कार्यबल सम्बन्धित कार्यहरू गर्नुपरेन,0,0.0,preparedness,585
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,i_wrkfrc_actn_during_covid,1,Reduced the number of employees,कामदारहरूको संख्या घटाइयो,2,0.017857142857142856,preparedness,586
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,i_wrkfrc_actn_during_covid,5,Asked workers to take paid/unpaid leave,कामदारहरूलाई भुक्तानी/विना भुक्तानी बिदा लिन आग्रह गरियो,1,0.008928571428571428,preparedness,587
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,i_wrkfrc_actn_during_covid,7,Reduced pay or employee benefits,"कर्मचारी सुविधाहरू/तलबमा (जस्तै भत्ता, बोनस, आदि) घटाइयो",1,0.008928571428571428,preparedness,588
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,i_wrkfrc_actn_during_covid,3,Reduced working hours,कार्य घटाइयो,0,0.0,preparedness,589
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,i_wrkfrc_actn_during_covid,9,Other,अन्य,2,0.017857142857142856,preparedness,590
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,i_wrkfrc_actn_during_covid,10,Did not have to take any workforce-related actions,हाम्रो व्यवसायले महामारीको समयमा कुनै पनि कार्यबल सम्बन्धित कार्यहरू गर्नुपरेन,0,0.0,preparedness,591
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,i_wrkfrc_actn_during_covid,1,Reduced the number of employees,कामदारहरूको संख्या घटाइयो,3,0.026785714285714284,preparedness,592
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,i_wrkfrc_actn_during_covid,5,Asked workers to take paid/unpaid leave,कामदारहरूलाई भुक्तानी/विना भुक्तानी बिदा लिन आग्रह गरियो,3,0.026785714285714284,preparedness,593
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,i_wrkfrc_actn_during_covid,7,Reduced pay or employee benefits,"कर्मचारी सुविधाहरू/तलबमा (जस्तै भत्ता, बोनस, आदि) घटाइयो",2,0.017857142857142856,preparedness,594
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,i_wrkfrc_actn_during_covid,3,Reduced working hours,कार्य घटाइयो,1,0.008928571428571428,preparedness,595
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,i_wrkfrc_actn_during_covid,9,Other,अन्य,0,0.0,preparedness,596
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,i_wrkfrc_actn_during_covid,10,Did not have to take any workforce-related actions,हाम्रो व्यवसायले महामारीको समयमा कुनै पनि कार्यबल सम्बन्धित कार्यहरू गर्नुपरेन,0,0.0,preparedness,597
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,i_wrkfrc_actn_during_covid,1,Reduced the number of employees,कामदारहरूको संख्या घटाइयो,7,0.0625,preparedness,598
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,i_wrkfrc_actn_during_covid,5,Asked workers to take paid/unpaid leave,कामदारहरूलाई भुक्तानी/विना भुक्तानी बिदा लिन आग्रह गरियो,7,0.0625,preparedness,599
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,i_wrkfrc_actn_during_covid,7,Reduced pay or employee benefits,"कर्मचारी सुविधाहरू/तलबमा (जस्तै भत्ता, बोनस, आदि) घटाइयो",6,0.05357142857142857,preparedness,600
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,i_wrkfrc_actn_during_covid,3,Reduced working hours,कार्य घटाइयो,3,0.026785714285714284,preparedness,601
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,i_wrkfrc_actn_during_covid,9,Other,अन्य,3,0.026785714285714284,preparedness,602
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,i_wrkfrc_actn_during_covid,10,Did not have to take any workforce-related actions,हाम्रो व्यवसायले महामारीको समयमा कुनै पनि कार्यबल सम्बन्धित कार्यहरू गर्नुपरेन,1,0.008928571428571428,preparedness,603
b_n_emplyes_pre_covid,2,11 to 30 people,११-३० जना ,i_wrkfrc_actn_during_covid,1,Reduced the number of employees,कामदारहरूको संख्या घटाइयो,19,0.16964285714285715,preparedness,604
b_n_emplyes_pre_covid,2,11 to 30 people,११-३० जना ,i_wrkfrc_actn_during_covid,5,Asked workers to take paid/unpaid leave,कामदारहरूलाई भुक्तानी/विना भुक्तानी बिदा लिन आग्रह गरियो,23,0.20535714285714285,preparedness,605
b_n_emplyes_pre_covid,2,11 to 30 people,११-३० जना ,i_wrkfrc_actn_during_covid,7,Reduced pay or employee benefits,"कर्मचारी सुविधाहरू/तलबमा (जस्तै भत्ता, बोनस, आदि) घटाइयो",11,0.09821428571428571,preparedness,606
b_n_emplyes_pre_covid,2,11 to 30 people,११-३० जना ,i_wrkfrc_actn_during_covid,3,Reduced working hours,कार्य घटाइयो,9,0.08035714285714286,preparedness,607
b_n_emplyes_pre_covid,2,11 to 30 people,११-३० जना ,i_wrkfrc_actn_during_covid,9,Other,अन्य,5,0.044642857142857144,preparedness,608
b_n_emplyes_pre_covid,2,11 to 30 people,११-३० जना ,i_wrkfrc_actn_during_covid,10,Did not have to take any workforce-related actions,हाम्रो व्यवसायले महामारीको समयमा कुनै पनि कार्यबल सम्बन्धित कार्यहरू गर्नुपरेन,2,0.017857142857142856,preparedness,609
b_n_emplyes_pre_covid,1,Upto 10 people,१० जना सम्म,i_wrkfrc_actn_during_covid,1,Reduced the number of employees,कामदारहरूको संख्या घटाइयो,36,0.32142857142857145,preparedness,610
b_n_emplyes_pre_covid,1,Upto 10 people,१० जना सम्म,i_wrkfrc_actn_during_covid,5,Asked workers to take paid/unpaid leave,कामदारहरूलाई भुक्तानी/विना भुक्तानी बिदा लिन आग्रह गरियो,27,0.24107142857142858,preparedness,611
b_n_emplyes_pre_covid,1,Upto 10 people,१० जना सम्म,i_wrkfrc_actn_during_covid,7,Reduced pay or employee benefits,"कर्मचारी सुविधाहरू/तलबमा (जस्तै भत्ता, बोनस, आदि) घटाइयो",13,0.11607142857142858,preparedness,612
b_n_emplyes_pre_covid,1,Upto 10 people,१० जना सम्म,i_wrkfrc_actn_during_covid,3,Reduced working hours,कार्य घटाइयो,12,0.10714285714285714,preparedness,613
b_n_emplyes_pre_covid,1,Upto 10 people,१० जना सम्म,i_wrkfrc_actn_during_covid,9,Other,अन्य,7,0.0625,preparedness,614
b_n_emplyes_pre_covid,1,Upto 10 people,१० जना सम्म,i_wrkfrc_actn_during_covid,10,Did not have to take any workforce-related actions,हाम्रो व्यवसायले महामारीको समयमा कुनै पनि कार्यबल सम्बन्धित कार्यहरू गर्नुपरेन,5,0.044642857142857144,preparedness,615
m_biz_years_in_operation,5,11 years or above,११ बर्ष वा माथि,i_wrkfrc_size_chng_2020_v_2019,5,Workforce size became zero,कार्यबल आकार शून्य भयो ,10,0.08928571428571429,preparedness,616
m_biz_years_in_operation,5,11 years or above,११ बर्ष वा माथि,i_wrkfrc_size_chng_2020_v_2019,4,Workforce size became 25% of 2019,कार्यबल आकार २०१९ को २५% भयो ,10,0.08928571428571429,preparedness,617
m_biz_years_in_operation,5,11 years or above,११ बर्ष वा माथि,i_wrkfrc_size_chng_2020_v_2019,3,Workforce size became 50% of 2019,कार्यबल आकार २०१९ को ५०% भयो ,4,0.03571428571428571,preparedness,618
m_biz_years_in_operation,5,11 years or above,११ बर्ष वा माथि,i_wrkfrc_size_chng_2020_v_2019,2,Workforce size became 75% of 2019,कार्यबल आकार २०१९ को ७५% भयो ,6,0.05357142857142857,preparedness,619
m_biz_years_in_operation,5,11 years or above,११ बर्ष वा माथि,i_wrkfrc_size_chng_2020_v_2019,1,Workforce size remained the same,कार्यबल आकार उही रह्यो ,2,0.017857142857142856,preparedness,620
m_biz_years_in_operation,5,11 years or above,११ बर्ष वा माथि,i_wrkfrc_size_chng_2020_v_2019,6,Workforce size increased compared to 2019,कार्यबल आकार २०१९ को तुलनामा बढ्यो,1,0.008928571428571428,preparedness,621
m_biz_years_in_operation,4,6 to 10 years,६-१० बर्ष,i_wrkfrc_size_chng_2020_v_2019,5,Workforce size became zero,कार्यबल आकार शून्य भयो ,12,0.10714285714285714,preparedness,622
m_biz_years_in_operation,4,6 to 10 years,६-१० बर्ष,i_wrkfrc_size_chng_2020_v_2019,4,Workforce size became 25% of 2019,कार्यबल आकार २०१९ को २५% भयो ,8,0.07142857142857142,preparedness,623
m_biz_years_in_operation,4,6 to 10 years,६-१० बर्ष,i_wrkfrc_size_chng_2020_v_2019,3,Workforce size became 50% of 2019,कार्यबल आकार २०१९ को ५०% भयो ,4,0.03571428571428571,preparedness,624
m_biz_years_in_operation,4,6 to 10 years,६-१० बर्ष,i_wrkfrc_size_chng_2020_v_2019,2,Workforce size became 75% of 2019,कार्यबल आकार २०१९ को ७५% भयो ,2,0.017857142857142856,preparedness,625
m_biz_years_in_operation,4,6 to 10 years,६-१० बर्ष,i_wrkfrc_size_chng_2020_v_2019,1,Workforce size remained the same,कार्यबल आकार उही रह्यो ,1,0.008928571428571428,preparedness,626
m_biz_years_in_operation,4,6 to 10 years,६-१० बर्ष,i_wrkfrc_size_chng_2020_v_2019,6,Workforce size increased compared to 2019,कार्यबल आकार २०१९ को तुलनामा बढ्यो,0,0.0,preparedness,627
m_biz_years_in_operation,3,3 to 5 years,३-५ बर्ष,i_wrkfrc_size_chng_2020_v_2019,5,Workforce size became zero,कार्यबल आकार शून्य भयो ,10,0.08928571428571429,preparedness,628
m_biz_years_in_operation,3,3 to 5 years,३-५ बर्ष,i_wrkfrc_size_chng_2020_v_2019,4,Workforce size became 25% of 2019,कार्यबल आकार २०१९ को २५% भयो ,8,0.07142857142857142,preparedness,629
m_biz_years_in_operation,3,3 to 5 years,३-५ बर्ष,i_wrkfrc_size_chng_2020_v_2019,3,Workforce size became 50% of 2019,कार्यबल आकार २०१९ को ५०% भयो ,4,0.03571428571428571,preparedness,630
m_biz_years_in_operation,3,3 to 5 years,३-५ बर्ष,i_wrkfrc_size_chng_2020_v_2019,2,Workforce size became 75% of 2019,कार्यबल आकार २०१९ को ७५% भयो ,3,0.026785714285714284,preparedness,631
m_biz_years_in_operation,3,3 to 5 years,३-५ बर्ष,i_wrkfrc_size_chng_2020_v_2019,1,Workforce size remained the same,कार्यबल आकार उही रह्यो ,4,0.03571428571428571,preparedness,632
m_biz_years_in_operation,3,3 to 5 years,३-५ बर्ष,i_wrkfrc_size_chng_2020_v_2019,6,Workforce size increased compared to 2019,कार्यबल आकार २०१९ को तुलनामा बढ्यो,1,0.008928571428571428,preparedness,633
m_biz_years_in_operation,2,1 to 2 years,१-२ बर्ष,i_wrkfrc_size_chng_2020_v_2019,5,Workforce size became zero,कार्यबल आकार शून्य भयो ,9,0.08035714285714286,preparedness,634
m_biz_years_in_operation,2,1 to 2 years,१-२ बर्ष,i_wrkfrc_size_chng_2020_v_2019,4,Workforce size became 25% of 2019,कार्यबल आकार २०१९ को २५% भयो ,6,0.05357142857142857,preparedness,635
m_biz_years_in_operation,2,1 to 2 years,१-२ बर्ष,i_wrkfrc_size_chng_2020_v_2019,3,Workforce size became 50% of 2019,कार्यबल आकार २०१९ को ५०% भयो ,2,0.017857142857142856,preparedness,636
m_biz_years_in_operation,2,1 to 2 years,१-२ बर्ष,i_wrkfrc_size_chng_2020_v_2019,2,Workforce size became 75% of 2019,कार्यबल आकार २०१९ को ७५% भयो ,1,0.008928571428571428,preparedness,637
m_biz_years_in_operation,2,1 to 2 years,१-२ बर्ष,i_wrkfrc_size_chng_2020_v_2019,1,Workforce size remained the same,कार्यबल आकार उही रह्यो ,3,0.026785714285714284,preparedness,638
m_biz_years_in_operation,2,1 to 2 years,१-२ बर्ष,i_wrkfrc_size_chng_2020_v_2019,6,Workforce size increased compared to 2019,कार्यबल आकार २०१९ को तुलनामा बढ्यो,0,0.0,preparedness,639
m_biz_years_in_operation,1,Less than a year,एक बर्ष भन्दा कम,i_wrkfrc_size_chng_2020_v_2019,5,Workforce size became zero,कार्यबल आकार शून्य भयो ,0,0.0,preparedness,640
m_biz_years_in_operation,1,Less than a year,एक बर्ष भन्दा कम,i_wrkfrc_size_chng_2020_v_2019,4,Workforce size became 25% of 2019,कार्यबल आकार २०१९ को २५% भयो ,0,0.0,preparedness,641
m_biz_years_in_operation,1,Less than a year,एक बर्ष भन्दा कम,i_wrkfrc_size_chng_2020_v_2019,3,Workforce size became 50% of 2019,कार्यबल आकार २०१९ को ५०% भयो ,1,0.008928571428571428,preparedness,642
m_biz_years_in_operation,1,Less than a year,एक बर्ष भन्दा कम,i_wrkfrc_size_chng_2020_v_2019,2,Workforce size became 75% of 2019,कार्यबल आकार २०१९ को ७५% भयो ,0,0.0,preparedness,643
m_biz_years_in_operation,1,Less than a year,एक बर्ष भन्दा कम,i_wrkfrc_size_chng_2020_v_2019,1,Workforce size remained the same,कार्यबल आकार उही रह्यो ,0,0.0,preparedness,644
m_biz_years_in_operation,1,Less than a year,एक बर्ष भन्दा कम,i_wrkfrc_size_chng_2020_v_2019,6,Workforce size increased compared to 2019,कार्यबल आकार २०१९ को तुलनामा बढ्यो,0,0.0,preparedness,645
m_biz_type,4,Hospitality,पसल / सामान,i_wrkfrc_size_chng_2020_v_2019,5,Workforce size became zero,कार्यबल आकार शून्य भयो ,7,0.0625,preparedness,646
m_biz_type,4,Hospitality,पसल / सामान,i_wrkfrc_size_chng_2020_v_2019,4,Workforce size became 25% of 2019,कार्यबल आकार २०१९ को २५% भयो ,10,0.08928571428571429,preparedness,647
m_biz_type,4,Hospitality,पसल / सामान,i_wrkfrc_size_chng_2020_v_2019,3,Workforce size became 50% of 2019,कार्यबल आकार २०१९ को ५०% भयो ,10,0.08928571428571429,preparedness,648
m_biz_type,4,Hospitality,पसल / सामान,i_wrkfrc_size_chng_2020_v_2019,2,Workforce size became 75% of 2019,कार्यबल आकार २०१९ को ७५% भयो ,6,0.05357142857142857,preparedness,649
m_biz_type,4,Hospitality,पसल / सामान,i_wrkfrc_size_chng_2020_v_2019,1,Workforce size remained the same,कार्यबल आकार उही रह्यो ,6,0.05357142857142857,preparedness,650
m_biz_type,4,Hospitality,पसल / सामान,i_wrkfrc_size_chng_2020_v_2019,6,Workforce size increased compared to 2019,कार्यबल आकार २०१९ को तुलनामा बढ्यो,1,0.008928571428571428,preparedness,651
m_biz_type,3,Tours and transport,हस्तशिल्प,i_wrkfrc_size_chng_2020_v_2019,5,Workforce size became zero,कार्यबल आकार शून्य भयो ,11,0.09821428571428571,preparedness,652
m_biz_type,3,Tours and transport,हस्तशिल्प,i_wrkfrc_size_chng_2020_v_2019,4,Workforce size became 25% of 2019,कार्यबल आकार २०१९ को २५% भयो ,4,0.03571428571428571,preparedness,653
m_biz_type,3,Tours and transport,हस्तशिल्प,i_wrkfrc_size_chng_2020_v_2019,3,Workforce size became 50% of 2019,कार्यबल आकार २०१९ को ५०% भयो ,1,0.008928571428571428,preparedness,654
m_biz_type,3,Tours and transport,हस्तशिल्प,i_wrkfrc_size_chng_2020_v_2019,2,Workforce size became 75% of 2019,कार्यबल आकार २०१९ को ७५% भयो ,3,0.026785714285714284,preparedness,655
m_biz_type,3,Tours and transport,हस्तशिल्प,i_wrkfrc_size_chng_2020_v_2019,1,Workforce size remained the same,कार्यबल आकार उही रह्यो ,1,0.008928571428571428,preparedness,656
m_biz_type,3,Tours and transport,हस्तशिल्प,i_wrkfrc_size_chng_2020_v_2019,6,Workforce size increased compared to 2019,कार्यबल आकार २०१९ को तुलनामा बढ्यो,0,0.0,preparedness,657
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,i_wrkfrc_size_chng_2020_v_2019,5,Workforce size became zero,कार्यबल आकार शून्य भयो ,11,0.09821428571428571,preparedness,658
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,i_wrkfrc_size_chng_2020_v_2019,4,Workforce size became 25% of 2019,कार्यबल आकार २०१९ को २५% भयो ,5,0.044642857142857144,preparedness,659
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,i_wrkfrc_size_chng_2020_v_2019,3,Workforce size became 50% of 2019,कार्यबल आकार २०१९ को ५०% भयो ,2,0.017857142857142856,preparedness,660
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,i_wrkfrc_size_chng_2020_v_2019,2,Workforce size became 75% of 2019,कार्यबल आकार २०१९ को ७५% भयो ,0,0.0,preparedness,661
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,i_wrkfrc_size_chng_2020_v_2019,1,Workforce size remained the same,कार्यबल आकार उही रह्यो ,0,0.0,preparedness,662
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,i_wrkfrc_size_chng_2020_v_2019,6,Workforce size increased compared to 2019,कार्यबल आकार २०१९ को तुलनामा बढ्यो,1,0.008928571428571428,preparedness,663
m_biz_type,1,Entertainment,होटल,i_wrkfrc_size_chng_2020_v_2019,5,Workforce size became zero,कार्यबल आकार शून्य भयो ,12,0.10714285714285714,preparedness,664
m_biz_type,1,Entertainment,होटल,i_wrkfrc_size_chng_2020_v_2019,4,Workforce size became 25% of 2019,कार्यबल आकार २०१९ को २५% भयो ,7,0.0625,preparedness,665
m_biz_type,1,Entertainment,होटल,i_wrkfrc_size_chng_2020_v_2019,3,Workforce size became 50% of 2019,कार्यबल आकार २०१९ को ५०% भयो ,1,0.008928571428571428,preparedness,666
m_biz_type,1,Entertainment,होटल,i_wrkfrc_size_chng_2020_v_2019,2,Workforce size became 75% of 2019,कार्यबल आकार २०१९ को ७५% भयो ,2,0.017857142857142856,preparedness,667
m_biz_type,1,Entertainment,होटल,i_wrkfrc_size_chng_2020_v_2019,1,Workforce size remained the same,कार्यबल आकार उही रह्यो ,1,0.008928571428571428,preparedness,668
m_biz_type,1,Entertainment,होटल,i_wrkfrc_size_chng_2020_v_2019,6,Workforce size increased compared to 2019,कार्यबल आकार २०१९ को तुलनामा बढ्यो,0,0.0,preparedness,669
m_biz_type,9,Other,अन्य,i_wrkfrc_size_chng_2020_v_2019,5,Workforce size became zero,कार्यबल आकार शून्य भयो ,0,0.0,preparedness,670
m_biz_type,9,Other,अन्य,i_wrkfrc_size_chng_2020_v_2019,4,Workforce size became 25% of 2019,कार्यबल आकार २०१९ को २५% भयो ,6,0.05357142857142857,preparedness,671
m_biz_type,9,Other,अन्य,i_wrkfrc_size_chng_2020_v_2019,3,Workforce size became 50% of 2019,कार्यबल आकार २०१९ को ५०% भयो ,1,0.008928571428571428,preparedness,672
m_biz_type,9,Other,अन्य,i_wrkfrc_size_chng_2020_v_2019,2,Workforce size became 75% of 2019,कार्यबल आकार २०१९ को ७५% भयो ,1,0.008928571428571428,preparedness,673
m_biz_type,9,Other,अन्य,i_wrkfrc_size_chng_2020_v_2019,1,Workforce size remained the same,कार्यबल आकार उही रह्यो ,2,0.017857142857142856,preparedness,674
m_biz_type,9,Other,अन्य,i_wrkfrc_size_chng_2020_v_2019,6,Workforce size increased compared to 2019,कार्यबल आकार २०१९ को तुलनामा बढ्यो,0,0.0,preparedness,675
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,i_wrkfrc_size_chng_2020_v_2019,5,Workforce size became zero,कार्यबल आकार शून्य भयो ,0,0.0,preparedness,676
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,i_wrkfrc_size_chng_2020_v_2019,4,Workforce size became 25% of 2019,कार्यबल आकार २०१९ को २५% भयो ,1,0.008928571428571428,preparedness,677
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,i_wrkfrc_size_chng_2020_v_2019,3,Workforce size became 50% of 2019,कार्यबल आकार २०१९ को ५०% भयो ,0,0.0,preparedness,678
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,i_wrkfrc_size_chng_2020_v_2019,2,Workforce size became 75% of 2019,कार्यबल आकार २०१९ को ७५% भयो ,0,0.0,preparedness,679
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,i_wrkfrc_size_chng_2020_v_2019,1,Workforce size remained the same,कार्यबल आकार उही रह्यो ,1,0.008928571428571428,preparedness,680
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,i_wrkfrc_size_chng_2020_v_2019,6,Workforce size increased compared to 2019,कार्यबल आकार २०१९ को तुलनामा बढ्यो,0,0.0,preparedness,681
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,i_wrkfrc_size_chng_2020_v_2019,5,Workforce size became zero,कार्यबल आकार शून्य भयो ,1,0.008928571428571428,preparedness,682
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,i_wrkfrc_size_chng_2020_v_2019,4,Workforce size became 25% of 2019,कार्यबल आकार २०१९ को २५% भयो ,1,0.008928571428571428,preparedness,683
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,i_wrkfrc_size_chng_2020_v_2019,3,Workforce size became 50% of 2019,कार्यबल आकार २०१९ को ५०% भयो ,0,0.0,preparedness,684
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,i_wrkfrc_size_chng_2020_v_2019,2,Workforce size became 75% of 2019,कार्यबल आकार २०१९ को ७५% भयो ,1,0.008928571428571428,preparedness,685
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,i_wrkfrc_size_chng_2020_v_2019,1,Workforce size remained the same,कार्यबल आकार उही रह्यो ,0,0.0,preparedness,686
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,i_wrkfrc_size_chng_2020_v_2019,6,Workforce size increased compared to 2019,कार्यबल आकार २०१९ को तुलनामा बढ्यो,0,0.0,preparedness,687
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,i_wrkfrc_size_chng_2020_v_2019,5,Workforce size became zero,कार्यबल आकार शून्य भयो ,3,0.026785714285714284,preparedness,688
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,i_wrkfrc_size_chng_2020_v_2019,4,Workforce size became 25% of 2019,कार्यबल आकार २०१९ को २५% भयो ,2,0.017857142857142856,preparedness,689
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,i_wrkfrc_size_chng_2020_v_2019,3,Workforce size became 50% of 2019,कार्यबल आकार २०१९ को ५०% भयो ,2,0.017857142857142856,preparedness,690
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,i_wrkfrc_size_chng_2020_v_2019,2,Workforce size became 75% of 2019,कार्यबल आकार २०१९ को ७५% भयो ,0,0.0,preparedness,691
